Secteur,trimestre,code_region,code_dep,nombre_defaut
Commerce ; reparation d'automobiles et de motocycles,012017,11,075,108
Commerce ; reparation d'automobiles et de motocycles,012017,11,077,64
Commerce ; reparation d'automobiles et de motocycles,012017,11,078,46
Commerce ; reparation d'automobiles et de motocycles,012017,11,091,43
Commerce ; reparation d'automobiles et de motocycles,012017,11,092,50
Commerce ; reparation d'automobiles et de motocycles,012017,11,093,129
Commerce ; reparation d'automobiles et de motocycles,012017,11,094,56
Commerce ; reparation d'automobiles et de motocycles,012017,11,095,48
Commerce ; reparation d'automobiles et de motocycles,012017,24,018,11
Commerce ; reparation d'automobiles et de motocycles,012017,24,028,17
Commerce ; reparation d'automobiles et de motocycles,012017,24,036,6
Commerce ; reparation d'automobiles et de motocycles,012017,24,037,30
Commerce ; reparation d'automobiles et de motocycles,012017,24,041,16
Commerce ; reparation d'automobiles et de motocycles,012017,24,045,32
Commerce ; reparation d'automobiles et de motocycles,012017,27,021,19
Commerce ; reparation d'automobiles et de motocycles,012017,27,025,28
Commerce ; reparation d'automobiles et de motocycles,012017,27,039,14
Commerce ; reparation d'automobiles et de motocycles,012017,27,058,7
Commerce ; reparation d'automobiles et de motocycles,012017,27,070,6
Commerce ; reparation d'automobiles et de motocycles,012017,27,071,42
Commerce ; reparation d'automobiles et de motocycles,012017,27,089,16
Commerce ; reparation d'automobiles et de motocycles,012017,27,090,9
Commerce ; reparation d'automobiles et de motocycles,012017,28,014,45
Commerce ; reparation d'automobiles et de motocycles,012017,28,027,29
Commerce ; reparation d'automobiles et de motocycles,012017,28,050,22
Commerce ; reparation d'automobiles et de motocycles,012017,28,061,14
Commerce ; reparation d'automobiles et de motocycles,012017,28,076,69
Commerce ; reparation d'automobiles et de motocycles,012017,32,002,32
Commerce ; reparation d'automobiles et de motocycles,012017,32,059,172
Commerce ; reparation d'automobiles et de motocycles,012017,32,060,28
Commerce ; reparation d'automobiles et de motocycles,012017,32,062,80
Commerce ; reparation d'automobiles et de motocycles,012017,32,080,26
Commerce ; reparation d'automobiles et de motocycles,012017,44,008,12
Commerce ; reparation d'automobiles et de motocycles,012017,44,010,13
Commerce ; reparation d'automobiles et de motocycles,012017,44,051,31
Commerce ; reparation d'automobiles et de motocycles,012017,44,052,5
Commerce ; reparation d'automobiles et de motocycles,012017,44,054,37
Commerce ; reparation d'automobiles et de motocycles,012017,44,055,3
Commerce ; reparation d'automobiles et de motocycles,012017,44,057,49
Commerce ; reparation d'automobiles et de motocycles,012017,44,067,69
Commerce ; reparation d'automobiles et de motocycles,012017,44,068,59
Commerce ; reparation d'automobiles et de motocycles,012017,44,088,30
Commerce ; reparation d'automobiles et de motocycles,012017,52,044,55
Commerce ; reparation d'automobiles et de motocycles,012017,52,049,37
Commerce ; reparation d'automobiles et de motocycles,012017,52,053,15
Commerce ; reparation d'automobiles et de motocycles,012017,52,072,24
Commerce ; reparation d'automobiles et de motocycles,012017,52,085,30
Commerce ; reparation d'automobiles et de motocycles,012017,53,022,26
Commerce ; reparation d'automobiles et de motocycles,012017,53,029,37
Commerce ; reparation d'automobiles et de motocycles,012017,53,035,44
Commerce ; reparation d'automobiles et de motocycles,012017,53,056,39
Commerce ; reparation d'automobiles et de motocycles,012017,75,016,17
Commerce ; reparation d'automobiles et de motocycles,012017,75,017,36
Commerce ; reparation d'automobiles et de motocycles,012017,75,019,21
Commerce ; reparation d'automobiles et de motocycles,012017,75,023,2
Commerce ; reparation d'automobiles et de motocycles,012017,75,024,20
Commerce ; reparation d'automobiles et de motocycles,012017,75,033,80
Commerce ; reparation d'automobiles et de motocycles,012017,75,040,34
Commerce ; reparation d'automobiles et de motocycles,012017,75,047,20
Commerce ; reparation d'automobiles et de motocycles,012017,75,064,29
Commerce ; reparation d'automobiles et de motocycles,012017,75,079,16
Commerce ; reparation d'automobiles et de motocycles,012017,75,086,17
Commerce ; reparation d'automobiles et de motocycles,012017,75,087,21
Commerce ; reparation d'automobiles et de motocycles,012017,76,009,6
Commerce ; reparation d'automobiles et de motocycles,012017,76,011,19
Commerce ; reparation d'automobiles et de motocycles,012017,76,012,11
Commerce ; reparation d'automobiles et de motocycles,012017,76,030,47
Commerce ; reparation d'automobiles et de motocycles,012017,76,031,74
Commerce ; reparation d'automobiles et de motocycles,012017,76,032,8
Commerce ; reparation d'automobiles et de motocycles,012017,76,034,78
Commerce ; reparation d'automobiles et de motocycles,012017,76,046,5
Commerce ; reparation d'automobiles et de motocycles,012017,76,048,2
Commerce ; reparation d'automobiles et de motocycles,012017,76,065,16
Commerce ; reparation d'automobiles et de motocycles,012017,76,066,40
Commerce ; reparation d'automobiles et de motocycles,012017,76,081,29
Commerce ; reparation d'automobiles et de motocycles,012017,76,082,25
Commerce ; reparation d'automobiles et de motocycles,012017,84,001,32
Commerce ; reparation d'automobiles et de motocycles,012017,84,003,10
Commerce ; reparation d'automobiles et de motocycles,012017,84,007,14
Commerce ; reparation d'automobiles et de motocycles,012017,84,015,5
Commerce ; reparation d'automobiles et de motocycles,012017,84,026,37
Commerce ; reparation d'automobiles et de motocycles,012017,84,038,76
Commerce ; reparation d'automobiles et de motocycles,012017,84,042,28
Commerce ; reparation d'automobiles et de motocycles,012017,84,043,9
Commerce ; reparation d'automobiles et de motocycles,012017,84,063,31
Commerce ; reparation d'automobiles et de motocycles,012017,84,069,98
Commerce ; reparation d'automobiles et de motocycles,012017,84,073,23
Commerce ; reparation d'automobiles et de motocycles,012017,84,074,51
Commerce ; reparation d'automobiles et de motocycles,012017,93,004,13
Commerce ; reparation d'automobiles et de motocycles,012017,93,005,11
Commerce ; reparation d'automobiles et de motocycles,012017,93,006,91
Commerce ; reparation d'automobiles et de motocycles,012017,93,013,158
Commerce ; reparation d'automobiles et de motocycles,012017,93,083,82
Commerce ; reparation d'automobiles et de motocycles,012017,93,084,41
Commerce ; reparation d'automobiles et de motocycles,012017,94,2A,10
Commerce ; reparation d'automobiles et de motocycles,012017,94,2B,14
Commerce ; reparation d'automobiles et de motocycles,012018,01,971,21
Commerce ; reparation d'automobiles et de motocycles,012018,02,972,24
Commerce ; reparation d'automobiles et de motocycles,012018,03,973,6
Commerce ; reparation d'automobiles et de motocycles,012018,04,974,29
Commerce ; reparation d'automobiles et de motocycles,012018,11,075,100
Commerce ; reparation d'automobiles et de motocycles,012018,11,077,57
Commerce ; reparation d'automobiles et de motocycles,012018,11,078,68
Commerce ; reparation d'automobiles et de motocycles,012018,11,091,44
Commerce ; reparation d'automobiles et de motocycles,012018,11,092,54
Commerce ; reparation d'automobiles et de motocycles,012018,11,093,113
Commerce ; reparation d'automobiles et de motocycles,012018,11,094,40
Commerce ; reparation d'automobiles et de motocycles,012018,11,095,51
Commerce ; reparation d'automobiles et de motocycles,012018,24,018,12
Commerce ; reparation d'automobiles et de motocycles,012018,24,028,23
Commerce ; reparation d'automobiles et de motocycles,012018,24,036,15
Commerce ; reparation d'automobiles et de motocycles,012018,24,037,20
Commerce ; reparation d'automobiles et de motocycles,012018,24,041,14
Commerce ; reparation d'automobiles et de motocycles,012018,24,045,21
Commerce ; reparation d'automobiles et de motocycles,012018,27,021,23
Commerce ; reparation d'automobiles et de motocycles,012018,27,025,22
Commerce ; reparation d'automobiles et de motocycles,012018,27,039,15
Commerce ; reparation d'automobiles et de motocycles,012018,27,058,11
Commerce ; reparation d'automobiles et de motocycles,012018,27,070,9
Commerce ; reparation d'automobiles et de motocycles,012018,27,071,26
Commerce ; reparation d'automobiles et de motocycles,012018,27,089,22
Commerce ; reparation d'automobiles et de motocycles,012018,27,090,8
Commerce ; reparation d'automobiles et de motocycles,012018,28,014,29
Commerce ; reparation d'automobiles et de motocycles,012018,28,027,23
Commerce ; reparation d'automobiles et de motocycles,012018,28,050,17
Commerce ; reparation d'automobiles et de motocycles,012018,28,061,11
Commerce ; reparation d'automobiles et de motocycles,012018,28,076,44
Commerce ; reparation d'automobiles et de motocycles,012018,32,002,18
Commerce ; reparation d'automobiles et de motocycles,012018,32,059,131
Commerce ; reparation d'automobiles et de motocycles,012018,32,060,29
Commerce ; reparation d'automobiles et de motocycles,012018,32,062,57
Commerce ; reparation d'automobiles et de motocycles,012018,32,080,28
Commerce ; reparation d'automobiles et de motocycles,012018,44,008,11
Commerce ; reparation d'automobiles et de motocycles,012018,44,010,21
Commerce ; reparation d'automobiles et de motocycles,012018,44,051,30
Commerce ; reparation d'automobiles et de motocycles,012018,44,052,2
Commerce ; reparation d'automobiles et de motocycles,012018,44,054,36
Commerce ; reparation d'automobiles et de motocycles,012018,44,055,4
Commerce ; reparation d'automobiles et de motocycles,012018,44,057,23
Commerce ; reparation d'automobiles et de motocycles,012018,44,067,42
Commerce ; reparation d'automobiles et de motocycles,012018,44,068,37
Commerce ; reparation d'automobiles et de motocycles,012018,44,088,21
Commerce ; reparation d'automobiles et de motocycles,012018,52,044,41
Commerce ; reparation d'automobiles et de motocycles,012018,52,049,29
Commerce ; reparation d'automobiles et de motocycles,012018,52,053,14
Commerce ; reparation d'automobiles et de motocycles,012018,52,072,18
Commerce ; reparation d'automobiles et de motocycles,012018,52,085,29
Commerce ; reparation d'automobiles et de motocycles,012018,53,022,17
Commerce ; reparation d'automobiles et de motocycles,012018,53,029,38
Commerce ; reparation d'automobiles et de motocycles,012018,53,035,29
Commerce ; reparation d'automobiles et de motocycles,012018,53,056,27
Commerce ; reparation d'automobiles et de motocycles,012018,75,016,11
Commerce ; reparation d'automobiles et de motocycles,012018,75,017,27
Commerce ; reparation d'automobiles et de motocycles,012018,75,019,14
Commerce ; reparation d'automobiles et de motocycles,012018,75,023,1
Commerce ; reparation d'automobiles et de motocycles,012018,75,024,26
Commerce ; reparation d'automobiles et de motocycles,012018,75,033,74
Commerce ; reparation d'automobiles et de motocycles,012018,75,040,18
Commerce ; reparation d'automobiles et de motocycles,012018,75,047,16
Commerce ; reparation d'automobiles et de motocycles,012018,75,064,33
Commerce ; reparation d'automobiles et de motocycles,012018,75,079,5
Commerce ; reparation d'automobiles et de motocycles,012018,75,086,13
Commerce ; reparation d'automobiles et de motocycles,012018,75,087,14
Commerce ; reparation d'automobiles et de motocycles,012018,76,009,2
Commerce ; reparation d'automobiles et de motocycles,012018,76,011,24
Commerce ; reparation d'automobiles et de motocycles,012018,76,012,10
Commerce ; reparation d'automobiles et de motocycles,012018,76,030,27
Commerce ; reparation d'automobiles et de motocycles,012018,76,031,58
Commerce ; reparation d'automobiles et de motocycles,012018,76,032,12
Commerce ; reparation d'automobiles et de motocycles,012018,76,034,56
Commerce ; reparation d'automobiles et de motocycles,012018,76,046,6
Commerce ; reparation d'automobiles et de motocycles,012018,76,048,3
Commerce ; reparation d'automobiles et de motocycles,012018,76,065,10
Commerce ; reparation d'automobiles et de motocycles,012018,76,066,28
Commerce ; reparation d'automobiles et de motocycles,012018,76,081,18
Commerce ; reparation d'automobiles et de motocycles,012018,76,082,22
Commerce ; reparation d'automobiles et de motocycles,012018,84,001,25
Commerce ; reparation d'automobiles et de motocycles,012018,84,003,10
Commerce ; reparation d'automobiles et de motocycles,012018,84,007,15
Commerce ; reparation d'automobiles et de motocycles,012018,84,015,5
Commerce ; reparation d'automobiles et de motocycles,012018,84,026,23
Commerce ; reparation d'automobiles et de motocycles,012018,84,038,61
Commerce ; reparation d'automobiles et de motocycles,012018,84,042,36
Commerce ; reparation d'automobiles et de motocycles,012018,84,043,10
Commerce ; reparation d'automobiles et de motocycles,012018,84,063,27
Commerce ; reparation d'automobiles et de motocycles,012018,84,069,101
Commerce ; reparation d'automobiles et de motocycles,012018,84,073,26
Commerce ; reparation d'automobiles et de motocycles,012018,84,074,37
Commerce ; reparation d'automobiles et de motocycles,012018,93,004,9
Commerce ; reparation d'automobiles et de motocycles,012018,93,005,12
Commerce ; reparation d'automobiles et de motocycles,012018,93,006,80
Commerce ; reparation d'automobiles et de motocycles,012018,93,013,127
Commerce ; reparation d'automobiles et de motocycles,012018,93,083,76
Commerce ; reparation d'automobiles et de motocycles,012018,93,084,42
Commerce ; reparation d'automobiles et de motocycles,012018,94,2A,8
Commerce ; reparation d'automobiles et de motocycles,012018,94,2B,10
Commerce ; reparation d'automobiles et de motocycles,012019,01,971,9
Commerce ; reparation d'automobiles et de motocycles,012019,02,972,16
Commerce ; reparation d'automobiles et de motocycles,012019,03,973,2
Commerce ; reparation d'automobiles et de motocycles,012019,04,974,21
Commerce ; reparation d'automobiles et de motocycles,012019,11,075,107
Commerce ; reparation d'automobiles et de motocycles,012019,11,077,54
Commerce ; reparation d'automobiles et de motocycles,012019,11,078,53
Commerce ; reparation d'automobiles et de motocycles,012019,11,091,45
Commerce ; reparation d'automobiles et de motocycles,012019,11,092,53
Commerce ; reparation d'automobiles et de motocycles,012019,11,093,100
Commerce ; reparation d'automobiles et de motocycles,012019,11,094,38
Commerce ; reparation d'automobiles et de motocycles,012019,11,095,44
Commerce ; reparation d'automobiles et de motocycles,012019,24,018,10
Commerce ; reparation d'automobiles et de motocycles,012019,24,028,31
Commerce ; reparation d'automobiles et de motocycles,012019,24,036,6
Commerce ; reparation d'automobiles et de motocycles,012019,24,037,21
Commerce ; reparation d'automobiles et de motocycles,012019,24,041,11
Commerce ; reparation d'automobiles et de motocycles,012019,24,045,34
Commerce ; reparation d'automobiles et de motocycles,012019,27,021,14
Commerce ; reparation d'automobiles et de motocycles,012019,27,025,22
Commerce ; reparation d'automobiles et de motocycles,012019,27,039,11
Commerce ; reparation d'automobiles et de motocycles,012019,27,058,6
Commerce ; reparation d'automobiles et de motocycles,012019,27,070,7
Commerce ; reparation d'automobiles et de motocycles,012019,27,071,22
Commerce ; reparation d'automobiles et de motocycles,012019,27,089,13
Commerce ; reparation d'automobiles et de motocycles,012019,27,090,2
Commerce ; reparation d'automobiles et de motocycles,012019,28,014,35
Commerce ; reparation d'automobiles et de motocycles,012019,28,027,20
Commerce ; reparation d'automobiles et de motocycles,012019,28,050,18
Commerce ; reparation d'automobiles et de motocycles,012019,28,061,11
Commerce ; reparation d'automobiles et de motocycles,012019,28,076,49
Commerce ; reparation d'automobiles et de motocycles,012019,32,002,18
Commerce ; reparation d'automobiles et de motocycles,012019,32,059,121
Commerce ; reparation d'automobiles et de motocycles,012019,32,060,26
Commerce ; reparation d'automobiles et de motocycles,012019,32,062,64
Commerce ; reparation d'automobiles et de motocycles,012019,32,080,20
Commerce ; reparation d'automobiles et de motocycles,012019,44,008,13
Commerce ; reparation d'automobiles et de motocycles,012019,44,010,18
Commerce ; reparation d'automobiles et de motocycles,012019,44,051,28
Commerce ; reparation d'automobiles et de motocycles,012019,44,052,5
Commerce ; reparation d'automobiles et de motocycles,012019,44,054,46
Commerce ; reparation d'automobiles et de motocycles,012019,44,055,4
Commerce ; reparation d'automobiles et de motocycles,012019,44,057,31
Commerce ; reparation d'automobiles et de motocycles,012019,44,067,55
Commerce ; reparation d'automobiles et de motocycles,012019,44,068,60
Commerce ; reparation d'automobiles et de motocycles,012019,44,088,24
Commerce ; reparation d'automobiles et de motocycles,012019,52,044,55
Commerce ; reparation d'automobiles et de motocycles,012019,52,049,33
Commerce ; reparation d'automobiles et de motocycles,012019,52,053,5
Commerce ; reparation d'automobiles et de motocycles,012019,52,072,12
Commerce ; reparation d'automobiles et de motocycles,012019,52,085,18
Commerce ; reparation d'automobiles et de motocycles,012019,53,022,16
Commerce ; reparation d'automobiles et de motocycles,012019,53,029,35
Commerce ; reparation d'automobiles et de motocycles,012019,53,035,26
Commerce ; reparation d'automobiles et de motocycles,012019,53,056,31
Commerce ; reparation d'automobiles et de motocycles,012019,75,016,13
Commerce ; reparation d'automobiles et de motocycles,012019,75,017,31
Commerce ; reparation d'automobiles et de motocycles,012019,75,019,12
Commerce ; reparation d'automobiles et de motocycles,012019,75,023,3
Commerce ; reparation d'automobiles et de motocycles,012019,75,024,23
Commerce ; reparation d'automobiles et de motocycles,012019,75,033,89
Commerce ; reparation d'automobiles et de motocycles,012019,75,040,19
Commerce ; reparation d'automobiles et de motocycles,012019,75,047,20
Commerce ; reparation d'automobiles et de motocycles,012019,75,064,35
Commerce ; reparation d'automobiles et de motocycles,012019,75,079,10
Commerce ; reparation d'automobiles et de motocycles,012019,75,086,12
Commerce ; reparation d'automobiles et de motocycles,012019,75,087,16
Commerce ; reparation d'automobiles et de motocycles,012019,76,009,2
Commerce ; reparation d'automobiles et de motocycles,012019,76,011,14
Commerce ; reparation d'automobiles et de motocycles,012019,76,012,9
Commerce ; reparation d'automobiles et de motocycles,012019,76,030,43
Commerce ; reparation d'automobiles et de motocycles,012019,76,031,48
Commerce ; reparation d'automobiles et de motocycles,012019,76,032,10
Commerce ; reparation d'automobiles et de motocycles,012019,76,034,66
Commerce ; reparation d'automobiles et de motocycles,012019,76,046,3
Commerce ; reparation d'automobiles et de motocycles,012019,76,048,1
Commerce ; reparation d'automobiles et de motocycles,012019,76,065,9
Commerce ; reparation d'automobiles et de motocycles,012019,76,066,31
Commerce ; reparation d'automobiles et de motocycles,012019,76,081,10
Commerce ; reparation d'automobiles et de motocycles,012019,76,082,16
Commerce ; reparation d'automobiles et de motocycles,012019,84,001,24
Commerce ; reparation d'automobiles et de motocycles,012019,84,003,9
Commerce ; reparation d'automobiles et de motocycles,012019,84,007,11
Commerce ; reparation d'automobiles et de motocycles,012019,84,015,6
Commerce ; reparation d'automobiles et de motocycles,012019,84,026,20
Commerce ; reparation d'automobiles et de motocycles,012019,84,038,70
Commerce ; reparation d'automobiles et de motocycles,012019,84,042,44
Commerce ; reparation d'automobiles et de motocycles,012019,84,043,9
Commerce ; reparation d'automobiles et de motocycles,012019,84,063,21
Commerce ; reparation d'automobiles et de motocycles,012019,84,069,91
Commerce ; reparation d'automobiles et de motocycles,012019,84,073,18
Commerce ; reparation d'automobiles et de motocycles,012019,84,074,34
Commerce ; reparation d'automobiles et de motocycles,012019,93,004,6
Commerce ; reparation d'automobiles et de motocycles,012019,93,005,4
Commerce ; reparation d'automobiles et de motocycles,012019,93,006,93
Commerce ; reparation d'automobiles et de motocycles,012019,93,013,120
Commerce ; reparation d'automobiles et de motocycles,012019,93,083,69
Commerce ; reparation d'automobiles et de motocycles,012019,93,084,32
Commerce ; reparation d'automobiles et de motocycles,012019,94,2A,11
Commerce ; reparation d'automobiles et de motocycles,012019,94,2B,9
Commerce ; reparation d'automobiles et de motocycles,012020,01,971,6
Commerce ; reparation d'automobiles et de motocycles,012020,02,972,18
Commerce ; reparation d'automobiles et de motocycles,012020,03,973,1
Commerce ; reparation d'automobiles et de motocycles,012020,04,974,29
Commerce ; reparation d'automobiles et de motocycles,012020,06,976,1
Commerce ; reparation d'automobiles et de motocycles,012020,11,075,131
Commerce ; reparation d'automobiles et de motocycles,012020,11,077,50
Commerce ; reparation d'automobiles et de motocycles,012020,11,078,47
Commerce ; reparation d'automobiles et de motocycles,012020,11,091,43
Commerce ; reparation d'automobiles et de motocycles,012020,11,092,32
Commerce ; reparation d'automobiles et de motocycles,012020,11,093,98
Commerce ; reparation d'automobiles et de motocycles,012020,11,094,42
Commerce ; reparation d'automobiles et de motocycles,012020,11,095,56
Commerce ; reparation d'automobiles et de motocycles,012020,24,018,15
Commerce ; reparation d'automobiles et de motocycles,012020,24,028,14
Commerce ; reparation d'automobiles et de motocycles,012020,24,036,6
Commerce ; reparation d'automobiles et de motocycles,012020,24,037,17
Commerce ; reparation d'automobiles et de motocycles,012020,24,041,13
Commerce ; reparation d'automobiles et de motocycles,012020,24,045,12
Commerce ; reparation d'automobiles et de motocycles,012020,27,021,16
Commerce ; reparation d'automobiles et de motocycles,012020,27,025,12
Commerce ; reparation d'automobiles et de motocycles,012020,27,039,4
Commerce ; reparation d'automobiles et de motocycles,012020,27,058,6
Commerce ; reparation d'automobiles et de motocycles,012020,27,070,4
Commerce ; reparation d'automobiles et de motocycles,012020,27,071,16
Commerce ; reparation d'automobiles et de motocycles,012020,27,089,18
Commerce ; reparation d'automobiles et de motocycles,012020,27,090,7
Commerce ; reparation d'automobiles et de motocycles,012020,28,014,19
Commerce ; reparation d'automobiles et de motocycles,012020,28,027,20
Commerce ; reparation d'automobiles et de motocycles,012020,28,050,17
Commerce ; reparation d'automobiles et de motocycles,012020,28,061,11
Commerce ; reparation d'automobiles et de motocycles,012020,28,076,28
Commerce ; reparation d'automobiles et de motocycles,012020,32,002,26
Commerce ; reparation d'automobiles et de motocycles,012020,32,059,95
Commerce ; reparation d'automobiles et de motocycles,012020,32,060,16
Commerce ; reparation d'automobiles et de motocycles,012020,32,062,44
Commerce ; reparation d'automobiles et de motocycles,012020,32,080,3
Commerce ; reparation d'automobiles et de motocycles,012020,44,008,7
Commerce ; reparation d'automobiles et de motocycles,012020,44,010,9
Commerce ; reparation d'automobiles et de motocycles,012020,44,051,14
Commerce ; reparation d'automobiles et de motocycles,012020,44,052,4
Commerce ; reparation d'automobiles et de motocycles,012020,44,054,15
Commerce ; reparation d'automobiles et de motocycles,012020,44,055,5
Commerce ; reparation d'automobiles et de motocycles,012020,44,057,17
Commerce ; reparation d'automobiles et de motocycles,012020,44,067,49
Commerce ; reparation d'automobiles et de motocycles,012020,44,068,25
Commerce ; reparation d'automobiles et de motocycles,012020,44,088,9
Commerce ; reparation d'automobiles et de motocycles,012020,52,044,25
Commerce ; reparation d'automobiles et de motocycles,012020,52,049,11
Commerce ; reparation d'automobiles et de motocycles,012020,52,053,1
Commerce ; reparation d'automobiles et de motocycles,012020,52,072,13
Commerce ; reparation d'automobiles et de motocycles,012020,52,085,17
Commerce ; reparation d'automobiles et de motocycles,012020,53,022,16
Commerce ; reparation d'automobiles et de motocycles,012020,53,029,16
Commerce ; reparation d'automobiles et de motocycles,012020,53,035,15
Commerce ; reparation d'automobiles et de motocycles,012020,53,056,26
Commerce ; reparation d'automobiles et de motocycles,012020,75,016,8
Commerce ; reparation d'automobiles et de motocycles,012020,75,017,18
Commerce ; reparation d'automobiles et de motocycles,012020,75,019,6
Commerce ; reparation d'automobiles et de motocycles,012020,75,023,2
Commerce ; reparation d'automobiles et de motocycles,012020,75,024,6
Commerce ; reparation d'automobiles et de motocycles,012020,75,033,60
Commerce ; reparation d'automobiles et de motocycles,012020,75,040,13
Commerce ; reparation d'automobiles et de motocycles,012020,75,047,12
Commerce ; reparation d'automobiles et de motocycles,012020,75,064,26
Commerce ; reparation d'automobiles et de motocycles,012020,75,079,7
Commerce ; reparation d'automobiles et de motocycles,012020,75,086,9
Commerce ; reparation d'automobiles et de motocycles,012020,75,087,18
Commerce ; reparation d'automobiles et de motocycles,012020,76,009,7
Commerce ; reparation d'automobiles et de motocycles,012020,76,011,10
Commerce ; reparation d'automobiles et de motocycles,012020,76,012,3
Commerce ; reparation d'automobiles et de motocycles,012020,76,030,33
Commerce ; reparation d'automobiles et de motocycles,012020,76,031,37
Commerce ; reparation d'automobiles et de motocycles,012020,76,032,12
Commerce ; reparation d'automobiles et de motocycles,012020,76,034,32
Commerce ; reparation d'automobiles et de motocycles,012020,76,046,2
Commerce ; reparation d'automobiles et de motocycles,012020,76,048,4
Commerce ; reparation d'automobiles et de motocycles,012020,76,065,11
Commerce ; reparation d'automobiles et de motocycles,012020,76,066,15
Commerce ; reparation d'automobiles et de motocycles,012020,76,081,8
Commerce ; reparation d'automobiles et de motocycles,012020,76,082,10
Commerce ; reparation d'automobiles et de motocycles,012020,84,001,32
Commerce ; reparation d'automobiles et de motocycles,012020,84,003,6
Commerce ; reparation d'automobiles et de motocycles,012020,84,007,7
Commerce ; reparation d'automobiles et de motocycles,012020,84,015,2
Commerce ; reparation d'automobiles et de motocycles,012020,84,026,16
Commerce ; reparation d'automobiles et de motocycles,012020,84,038,29
Commerce ; reparation d'automobiles et de motocycles,012020,84,042,34
Commerce ; reparation d'automobiles et de motocycles,012020,84,043,6
Commerce ; reparation d'automobiles et de motocycles,012020,84,063,21
Commerce ; reparation d'automobiles et de motocycles,012020,84,069,63
Commerce ; reparation d'automobiles et de motocycles,012020,84,073,13
Commerce ; reparation d'automobiles et de motocycles,012020,84,074,12
Commerce ; reparation d'automobiles et de motocycles,012020,93,004,3
Commerce ; reparation d'automobiles et de motocycles,012020,93,005,5
Commerce ; reparation d'automobiles et de motocycles,012020,93,006,71
Commerce ; reparation d'automobiles et de motocycles,012020,93,013,79
Commerce ; reparation d'automobiles et de motocycles,012020,93,083,25
Commerce ; reparation d'automobiles et de motocycles,012020,93,084,24
Commerce ; reparation d'automobiles et de motocycles,012020,94,2A,8
Commerce ; reparation d'automobiles et de motocycles,012020,94,2B,9
Commerce ; reparation d'automobiles et de motocycles,012021,01,971,10
Commerce ; reparation d'automobiles et de motocycles,012021,02,972,8
Commerce ; reparation d'automobiles et de motocycles,012021,04,974,26
Commerce ; reparation d'automobiles et de motocycles,012021,06,976,1
Commerce ; reparation d'automobiles et de motocycles,012021,11,075,113
Commerce ; reparation d'automobiles et de motocycles,012021,11,077,32
Commerce ; reparation d'automobiles et de motocycles,012021,11,078,15
Commerce ; reparation d'automobiles et de motocycles,012021,11,091,31
Commerce ; reparation d'automobiles et de motocycles,012021,11,092,24
Commerce ; reparation d'automobiles et de motocycles,012021,11,093,83
Commerce ; reparation d'automobiles et de motocycles,012021,11,094,27
Commerce ; reparation d'automobiles et de motocycles,012021,11,095,26
Commerce ; reparation d'automobiles et de motocycles,012021,24,018,5
Commerce ; reparation d'automobiles et de motocycles,012021,24,028,16
Commerce ; reparation d'automobiles et de motocycles,012021,24,036,5
Commerce ; reparation d'automobiles et de motocycles,012021,24,037,14
Commerce ; reparation d'automobiles et de motocycles,012021,24,041,6
Commerce ; reparation d'automobiles et de motocycles,012021,24,045,25
Commerce ; reparation d'automobiles et de motocycles,012021,27,021,7
Commerce ; reparation d'automobiles et de motocycles,012021,27,025,18
Commerce ; reparation d'automobiles et de motocycles,012021,27,039,4
Commerce ; reparation d'automobiles et de motocycles,012021,27,058,1
Commerce ; reparation d'automobiles et de motocycles,012021,27,070,6
Commerce ; reparation d'automobiles et de motocycles,012021,27,071,9
Commerce ; reparation d'automobiles et de motocycles,012021,27,089,4
Commerce ; reparation d'automobiles et de motocycles,012021,27,090,4
Commerce ; reparation d'automobiles et de motocycles,012021,28,014,10
Commerce ; reparation d'automobiles et de motocycles,012021,28,027,10
Commerce ; reparation d'automobiles et de motocycles,012021,28,050,11
Commerce ; reparation d'automobiles et de motocycles,012021,28,061,3
Commerce ; reparation d'automobiles et de motocycles,012021,28,076,17
Commerce ; reparation d'automobiles et de motocycles,012021,32,002,7
Commerce ; reparation d'automobiles et de motocycles,012021,32,059,56
Commerce ; reparation d'automobiles et de motocycles,012021,32,060,10
Commerce ; reparation d'automobiles et de motocycles,012021,32,062,30
Commerce ; reparation d'automobiles et de motocycles,012021,32,080,5
Commerce ; reparation d'automobiles et de motocycles,012021,44,008,6
Commerce ; reparation d'automobiles et de motocycles,012021,44,010,4
Commerce ; reparation d'automobiles et de motocycles,012021,44,051,14
Commerce ; reparation d'automobiles et de motocycles,012021,44,052,3
Commerce ; reparation d'automobiles et de motocycles,012021,44,054,6
Commerce ; reparation d'automobiles et de motocycles,012021,44,055,7
Commerce ; reparation d'automobiles et de motocycles,012021,44,057,15
Commerce ; reparation d'automobiles et de motocycles,012021,44,067,31
Commerce ; reparation d'automobiles et de motocycles,012021,44,068,24
Commerce ; reparation d'automobiles et de motocycles,012021,44,088,11
Commerce ; reparation d'automobiles et de motocycles,012021,52,044,17
Commerce ; reparation d'automobiles et de motocycles,012021,52,049,9
Commerce ; reparation d'automobiles et de motocycles,012021,52,053,4
Commerce ; reparation d'automobiles et de motocycles,012021,52,072,8
Commerce ; reparation d'automobiles et de motocycles,012021,52,085,1
Commerce ; reparation d'automobiles et de motocycles,012021,53,022,7
Commerce ; reparation d'automobiles et de motocycles,012021,53,029,15
